192 0.641987201 0.853044521 0.636443627
224 1.418216487 1.492241154	1.574399907
256 1.678625505 1.923166356 2.468355286
384 1.260782705 1.451560195 1.744158803
521 0.96524189 1.246671547 1.4103935
