192 0.285548178 1.154200742 0.346503563 0.25576682 0.567344944 1.5 1
224 0.290319874 1.232617521 0.452538192 0.364995089 0.872084591 1.5 1
256 0.30491775 1.23992086 0.510780252 0.381686686 0.835333392 1.5 1
384 0.327393742 1.36584718 0.66212956 0.514192563 0.998472326 1.5 1
521 0.342429106 1.424969458 0.793698318 0.709220558 1.15498231 1.5 1
