192 9.378452161 157.8347447 636.92 2389.624821 
224 11.24486682 221.3855553 795.22 3078.0918 
256 9.38815865 233.661534 988.45 3347.12414 
384 11.17228504 349.1195208 1538.64 4596.764782 
521 11.23084943 399.5888803 1777.763 4278.121374
